,entry_id,updated,published,title,authors,summary,comment,journal_ref,doi,primary_category,categories,links,pdf_url
76,http://arxiv.org/abs/2208.11300v1,2022-08-24 04:53:32+00:00,2022-08-24 04:53:32+00:00,E-NeRF: Neural Radiance Fields from a Moving Event Camera,"[arxiv.Result.Author('Simon Klenk'), arxiv.Result.Author('Lukas Koestler'), arxiv.Result.Author('Davide Scaramuzza'), arxiv.Result.Author('Daniel Cremers')]","Estimating neural radiance fields (NeRFs) from ideal images has been
extensively studied in the computer vision community. Most approaches assume
optimal illumination and slow camera motion. These assumptions are often
violated in robotic applications, where images contain motion blur and the
scene may not have suitable illumination. This can cause significant problems
for downstream tasks such as navigation, inspection or visualization of the
scene. To alleviate these problems we present E-NeRF, the first method which
estimates a volumetric scene representation in the form of a NeRF from a
fast-moving event camera. Our method can recover NeRFs during very fast motion
and in high dynamic range conditions, where frame-based approaches fail. We
show that rendering high-quality frames is possible by only providing an event
stream as input. Furthermore, by combining events and frames, we can estimate
NeRFs of higher quality than state-of-the-art approaches under severe motion
blur. We also show that combining events and frames can overcome failure cases
of NeRF estimation in scenarios where only few input views are available,
without requiring additional regularization.",,,,cs.CV,"['cs.CV', 'cs.RO']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11300v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11300v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11300v1
77,http://arxiv.org/abs/2208.11296v1,2022-08-24 04:26:21+00:00,2022-08-24 04:26:21+00:00,Semi-Supervised and Unsupervised Deep Visual Learning: A Survey,"[arxiv.Result.Author('Yanbei Chen'), arxiv.Result.Author('Massimiliano Mancini'), arxiv.Result.Author('Xiatian Zhu'), arxiv.Result.Author('Zeynep Akata')]","State-of-the-art deep learning models are often trained with a large amount
of costly labeled training data. However, requiring exhaustive manual
annotations may degrade the model's generalizability in the limited-label
regime. Semi-supervised learning and unsupervised learning offer promising
paradigms to learn from an abundance of unlabeled visual data. Recent progress
in these paradigms has indicated the strong benefits of leveraging unlabeled
data to improve model generalization and provide better model initialization.
In this survey, we review the recent advanced deep learning algorithms on
semi-supervised learning (SSL) and unsupervised learning (UL) for visual
recognition from a unified perspective. To offer a holistic understanding of
the state-of-the-art in these areas, we propose a unified taxonomy. We
categorize existing representative SSL and UL with comprehensive and insightful
analysis to highlight their design rationales in different learning scenarios
and applications in different computer vision tasks. Lastly, we discuss the
emerging trends and open challenges in SSL and UL to shed light on future
critical research directions.","IEEE Transactions on Pattern Analysis and Machine Intelligence
  (TPAMI), 2022",,,cs.CV,"['cs.CV', 'cs.AI', 'cs.LG']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11296v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11296v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11296v1
78,http://arxiv.org/abs/2208.11284v1,2022-08-24 03:13:04+00:00,2022-08-24 03:13:04+00:00,AT-DDPM: Restoring Faces degraded by Atmospheric Turbulence using Denoising Diffusion Probabilistic Models,"[arxiv.Result.Author('Nithin Gopalakrishnan Nair'), arxiv.Result.Author('Kangfu Mei'), arxiv.Result.Author('Vishal M Patel')]","Although many long-range imaging systems are designed to support extended
vision applications, a natural obstacle to their operation is degradation due
to atmospheric turbulence. Atmospheric turbulence causes significant
degradation to image quality by introducing blur and geometric distortion. In
recent years, various deep learning-based single image atmospheric turbulence
mitigation methods, including CNN-based and GAN inversion-based, have been
proposed in the literature which attempt to remove the distortion in the image.
However, some of these methods are difficult to train and often fail to
reconstruct facial features and produce unrealistic results especially in the
case of high turbulence. Denoising Diffusion Probabilistic Models (DDPMs) have
recently gained some traction because of their stable training process and
their ability to generate high quality images. In this paper, we propose the
first DDPM-based solution for the problem of atmospheric turbulence mitigation.
We also propose a fast sampling technique for reducing the inference times for
conditional DDPMs. Extensive experiments are conducted on synthetic and
real-world data to show the significance of our model. To facilitate further
research, all codes and pretrained models will be made public after the review
process.",Accepted to WACV 2023,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11284v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11284v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11284v1
79,http://arxiv.org/abs/2208.11278v1,2022-08-24 02:49:35+00:00,2022-08-24 02:49:35+00:00,Federated Self-Supervised Contrastive Learning and Masked Autoencoder for Dermatological Disease Diagnosis,"[arxiv.Result.Author('Yawen Wu'), arxiv.Result.Author('Dewen Zeng'), arxiv.Result.Author('Zhepeng Wang'), arxiv.Result.Author('Yi Sheng'), arxiv.Result.Author('Lei Yang'), arxiv.Result.Author('Alaina J. James'), arxiv.Result.Author('Yiyu Shi'), arxiv.Result.Author('Jingtong Hu')]","In dermatological disease diagnosis, the private data collected by mobile
dermatology assistants exist on distributed mobile devices of patients.
Federated learning (FL) can use decentralized data to train models while
keeping data local. Existing FL methods assume all the data have labels.
However, medical data often comes without full labels due to high labeling
costs. Self-supervised learning (SSL) methods, contrastive learning (CL) and
masked autoencoders (MAE), can leverage the unlabeled data to pre-train models,
followed by fine-tuning with limited labels. However, combining SSL and FL has
unique challenges. For example, CL requires diverse data but each device only
has limited data. For MAE, while Vision Transformer (ViT) based MAE has higher
accuracy over CNNs in centralized learning, MAE's performance in FL with
unlabeled data has not been investigated. Besides, the ViT synchronization
between the server and clients is different from traditional CNNs. Therefore,
special synchronization methods need to be designed. In this work, we propose
two federated self-supervised learning frameworks for dermatological disease
diagnosis with limited labels. The first one features lower computation costs,
suitable for mobile devices. The second one features high accuracy and fits
high-performance servers. Based on CL, we proposed federated contrastive
learning with feature sharing (FedCLF). Features are shared for diverse
contrastive information without sharing raw data for privacy. Based on MAE, we
proposed FedMAE. Knowledge split separates the global and local knowledge
learned from each client. Only global knowledge is aggregated for higher
generalization performance. Experiments on dermatological disease datasets show
superior accuracy of the proposed frameworks over state-of-the-arts.",arXiv admin note: substantial text overlap with arXiv:2202.07470,,,cs.LG,"['cs.LG', 'cs.CR', 'eess.IV']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11278v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11278v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11278v1
80,http://arxiv.org/abs/2208.11258v1,2022-08-24 01:33:18+00:00,2022-08-24 01:33:18+00:00,Applying Eigencontours to PolarMask-Based Instance Segmentation,"[arxiv.Result.Author('Wonhui Park'), arxiv.Result.Author('Dongkwon Jin'), arxiv.Result.Author('Chang-Su Kim')]","Eigencontours are the first data-driven contour descriptors based on singular
value decomposition. Based on the implementation of ESE-Seg, eigencontours were
applied to the instance segmentation task successfully. In this report, we
incorporate eigencontours into the PolarMask network for instance segmentation.
Experimental results demonstrate that the proposed algorithm yields better
results than PolarMask on two instance segmentation datasets of COCO2017 and
SBD. Also, we analyze the characteristics of eigencontours qualitatively. Our
codes are available at https://github.com/dnjs3594/Eigencontours.",,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11258v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11258v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11258v1
81,http://arxiv.org/abs/2208.11257v1,2022-08-24 01:33:13+00:00,2022-08-24 01:33:13+00:00,3D-FM GAN: Towards 3D-Controllable Face Manipulation,"[arxiv.Result.Author('Yuchen Liu'), arxiv.Result.Author('Zhixin Shu'), arxiv.Result.Author('Yijun Li'), arxiv.Result.Author('Zhe Lin'), arxiv.Result.Author('Richard Zhang'), arxiv.Result.Author('S. Y. Kung')]","3D-controllable portrait synthesis has significantly advanced, thanks to
breakthroughs in generative adversarial networks (GANs). However, it is still
challenging to manipulate existing face images with precise 3D control. While
concatenating GAN inversion and a 3D-aware, noise-to-image GAN is a
straight-forward solution, it is inefficient and may lead to noticeable drop in
editing quality. To fill this gap, we propose 3D-FM GAN, a novel conditional
GAN framework designed specifically for 3D-controllable face manipulation, and
does not require any tuning after the end-to-end learning phase. By carefully
encoding both the input face image and a physically-based rendering of 3D edits
into a StyleGAN's latent spaces, our image generator provides high-quality,
identity-preserved, 3D-controllable face manipulation. To effectively learn
such novel framework, we develop two essential training strategies and a novel
multiplicative co-modulation architecture that improves significantly upon
naive schemes. With extensive evaluations, we show that our method outperforms
the prior arts on various tasks, with better editability, stronger identity
preservation, and higher photo-realism. In addition, we demonstrate a better
generalizability of our design on large pose editing and out-of-domain images.","Accepted to ECCV2022. Project webpage:
  https://lychenyoko.github.io/3D-FM-GAN-Webpage/",,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11257v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11257v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11257v1
82,http://arxiv.org/abs/2208.11253v1,2022-08-24 01:18:13+00:00,2022-08-24 01:18:13+00:00,FashionVQA: A Domain-Specific Visual Question Answering System,"[arxiv.Result.Author('Min Wang'), arxiv.Result.Author('Ata Mahjoubfar'), arxiv.Result.Author('Anupama Joshi')]","Humans apprehend the world through various sensory modalities, yet language
is their predominant communication channel. Machine learning systems need to
draw on the same multimodal richness to have informed discourses with humans in
natural language; this is particularly true for systems specialized in
visually-dense information, such as dialogue, recommendation, and search
engines for clothing. To this end, we train a visual question answering (VQA)
system to answer complex natural language questions about apparel in fashion
photoshoot images. The key to the successful training of our VQA model is the
automatic creation of a visual question-answering dataset with 168 million
samples from item attributes of 207 thousand images using diverse templates.
The sample generation employs a strategy that considers the difficulty of the
question-answer pairs to emphasize challenging concepts. Contrary to the recent
trends in using several datasets for pretraining the visual question answering
models, we focused on keeping the dataset fixed while training various models
from scratch to isolate the improvements from model architecture changes. We
see that using the same transformer for encoding the question and decoding the
answer, as in language models, achieves maximum accuracy, showing that visual
language models (VLMs) make the best visual question answering systems for our
dataset. The accuracy of the best model surpasses the human expert level, even
when answering human-generated questions that are not confined to the template
formats. Our approach for generating a large-scale multimodal domain-specific
dataset provides a path for training specialized models capable of
communicating in natural language. The training of such domain-expert models,
e.g., our fashion VLM model, cannot rely solely on the large-scale
general-purpose datasets collected from the web.",,,,cs.CV,"['cs.CV', 'cs.AI', 'cs.CL', 'cs.LG']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11253v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11253v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11253v1
83,http://arxiv.org/abs/2208.11251v1,2022-08-24 01:11:57+00:00,2022-08-24 01:11:57+00:00,Learnable human mesh triangulation for 3D human pose and shape estimation,"[arxiv.Result.Author('Sungho Chun'), arxiv.Result.Author('Sungbum Park'), arxiv.Result.Author('Ju Yong Chang')]","Compared to joint position, the accuracy of joint rotation and shape
estimation has received relatively little attention in the skinned multi-person
linear model (SMPL)-based human mesh reconstruction from multi-view images. The
work in this field is broadly classified into two categories. The first
approach performs joint estimation and then produces SMPL parameters by fitting
SMPL to resultant joints. The second approach regresses SMPL parameters
directly from the input images through a convolutional neural network
(CNN)-based model. However, these approaches suffer from the lack of
information for resolving the ambiguity of joint rotation and shape
reconstruction and the difficulty of network learning. To solve the
aforementioned problems, we propose a two-stage method. The proposed method
first estimates the coordinates of mesh vertices through a CNN-based model from
input images, and acquires SMPL parameters by fitting the SMPL model to the
estimated vertices. Estimated mesh vertices provide sufficient information for
determining joint rotation and shape, and are easier to learn than SMPL
parameters. According to experiments using Human3.6M and MPI-INF-3DHP datasets,
the proposed method significantly outperforms the previous works in terms of
joint rotation and shape estimation, and achieves competitive performance in
terms of joint location estimation.",,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11251v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11251v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11251v1
84,http://arxiv.org/abs/2208.11247v1,2022-08-24 01:04:47+00:00,2022-08-24 01:04:47+00:00,SwinFIR: Revisiting the SwinIR with Fast Fourier Convolution and Improved Training for Image Super-Resolution,"[arxiv.Result.Author('Dafeng Zhang'), arxiv.Result.Author('Feiyu Huang'), arxiv.Result.Author('Shizhuo Liu'), arxiv.Result.Author('Xiaobing Wang'), arxiv.Result.Author('Zhezhu Jin')]","Transformer-based methods have achieved impressive image restoration
performance due to their capacities to model long-range dependency compared to
CNN-based methods. However, advances like SwinIR adopts the window-based and
local attention strategy to balance the performance and computational overhead,
which restricts employing large receptive fields to capture global information
and establish long dependencies in the early layers. To further improve the
efficiency of capturing global information, in this work, we propose SwinFIR to
extend SwinIR by replacing Fast Fourier Convolution (FFC) components, which
have the image-wide receptive field. We also revisit other advanced techniques,
i.e, data augmentation, pre-training, and feature ensemble to improve the
effect of image reconstruction. And our feature ensemble method enables the
performance of the model to be considerably enhanced without increasing the
training and testing time. We applied our algorithm on multiple popular
large-scale benchmarks and achieved state-of-the-art performance comparing to
the existing methods. For example, our SwinFIR achieves the PSNR of 32.83 dB on
Manga109 dataset, which is 0.8 dB higher than the state-of-the-art SwinIR
method.",,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11247v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11247v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11247v1
85,http://arxiv.org/abs/2208.11244v1,2022-08-24 00:27:02+00:00,2022-08-24 00:27:02+00:00,Increasing the raw contrast of VLT/SPHERE with the dark-hole technique. II. On-sky wavefront correction and coherent differential imaging,"[arxiv.Result.Author('Axel Potier'), arxiv.Result.Author('Johan Mazoyer'), arxiv.Result.Author('Zahed Wahhaj'), arxiv.Result.Author('Pierre Baudoz'), arxiv.Result.Author('Gael Chauvin'), arxiv.Result.Author('Raphael Galicher'), arxiv.Result.Author('Garreth Ruane')]","Context. Direct imaging of exoplanets takes advantage of state-of-the-art
adaptive optics (AO) systems, coronagraphy, and post-processing techniques.
Coronagraphs attenuate starlight to mitigate the unfavorable flux ratio between
an exoplanet and its host star. AO systems provide diffraction-limited images
of point sources and minimize optical aberrations that would cause starlight to
leak through coronagraphs. Post-processing techniques then estimate and remove
residual stellar speckles such as noncommon path aberrations (NCPAs) and
diffraction from telescope obscurations. Aims. We aim to demonstrate an
efficient method to minimize the speckle intensity due to NCPAs during an
observing night on VLT/SPHERE. Methods. We implement an iterative dark-hole
(DH) algorithm to remove stellar speckles on-sky before a science observation.
It uses a pair-wise probing estimator and a controller based on electric field
conjugation. This work presents the first such on-sky minimization of speckles
with a DH technique on SPHERE. Results. We show the standard deviation of the
normalized intensity in the raw images is reduced by a factor of up to 5 in the
corrected region with respect to the current calibration strategy under median
conditions for VLT. This level of contrast performance obtained with only 1 min
of exposure time reaches median performances on SPHERE that use post-processing
methods requiring 1h-long sequences of observations. We also present an
alternative calibration method that takes advantage of the starlight coherence
and improves the post-processed contrast levels rms by a factor of about 3.
Conclusions. This on-sky demonstration represents a decisive milestone for the
future design, development, and observing strategy of the next generation of
ground-based exoplanet imagers for 10m to 40m telescope.",Accepted in Astronomy & Astrophysics,,,astro-ph.IM,"['astro-ph.IM', 'astro-ph.EP']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11244v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11244v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11244v1
86,http://arxiv.org/abs/2208.11243v1,2022-08-24 00:26:03+00:00,2022-08-24 00:26:03+00:00,A new explainable DTM generation algorithm with airborne LIDAR data: grounds are smoothly connected eventually,"[arxiv.Result.Author('Hunsoo Song'), arxiv.Result.Author('Jinha Jung')]","The digital terrain model (DTM) is fundamental geospatial data for various
studies in urban, environmental, and Earth science. The reliability of the
results obtained from such studies can be considerably affected by the errors
and uncertainties of the underlying DTM. Numerous algorithms have been
developed to mitigate the errors and uncertainties of DTM. However, most
algorithms involve tricky parameter selection and complicated procedures that
make the algorithm's decision rule obscure, so it is often difficult to explain
and predict the errors and uncertainties of the resulting DTM. Also, previous
algorithms often consider the local neighborhood of each point for
distinguishing non-ground objects, which limits both search radius and
contextual understanding and can be susceptible to errors particularly if point
density varies. This study presents an open-source DTM generation algorithm for
airborne LiDAR data that can consider beyond the local neighborhood and whose
results are easily explainable, predictable, and reliable. The key assumption
of the algorithm is that grounds are smoothly connected while non-grounds are
surrounded by areas having sharp elevation changes. The robustness and
uniqueness of the proposed algorithm were evaluated in geographically complex
environments through tiling evaluation compared to other state-of-the-art
algorithms.",,,,cs.CV,"['cs.CV', 'eess.IV']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11243v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11243v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11243v1
87,http://arxiv.org/abs/2208.11223v1,2022-08-23 22:43:39+00:00,2022-08-23 22:43:39+00:00,"POPDx: An Automated Framework for Patient Phenotyping across 392,246 Individuals in the UK Biobank Study","[arxiv.Result.Author('Lu Yang'), arxiv.Result.Author('Sheng Wang'), arxiv.Result.Author('Russ B. Altman')]","Objective For the UK Biobank standardized phenotype codes are associated with
patients who have been hospitalized but are missing for many patients who have
been treated exclusively in an outpatient setting. We describe a method for
phenotype recognition that imputes phenotype codes for all UK Biobank
participants. Materials and Methods POPDx (Population-based Objective
Phenotyping by Deep Extrapolation) is a bilinear machine learning framework for
simultaneously estimating the probabilities of 1,538 phenotype codes. We
extracted phenotypic and health-related information of 392,246 individuals from
the UK Biobank for POPDx development and evaluation. A total of 12,803 ICD-10
diagnosis codes of the patients were converted to 1,538 Phecodes as gold
standard labels. The POPDx framework was evaluated and compared to other
available methods on automated multi-phenotype recognition. Results POPDx can
predict phenotypes that are rare or even unobserved in training. We demonstrate
substantial improvement of automated multi-phenotype recognition across 22
disease categories, and its application in identifying key epidemiological
features associated with each phenotype. Conclusions POPDx helps provide
well-defined cohorts for downstream studies. It is a general purpose method
that can be applied to other biobanks with diverse but incomplete data.","44 pages, 6 main figures, 2 main tables",,,q-bio.QM,"['q-bio.QM', 'cs.AI']","[arxiv.Result.Link('http://arxiv.org/abs/2208.11223v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11223v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11223v1
88,http://arxiv.org/abs/2208.11210v1,2022-08-23 21:54:46+00:00,2022-08-23 21:54:46+00:00,Data augmentation on graphs for table type classification,"[arxiv.Result.Author('Davide del Bimbo'), arxiv.Result.Author('Andrea Gemelli'), arxiv.Result.Author('Simone Marinai')]","Tables are widely used in documents because of their compact and structured
representation of information. In particular, in scientific papers, tables can
sum up novel discoveries and summarize experimental results, making the
research comparable and easily understandable by scholars. Since the layout of
tables is highly variable, it would be useful to interpret their content and
classify them into categories. This could be helpful to directly extract
information from scientific papers, for instance comparing performance of some
models given their paper result tables. In this work, we address the
classification of tables using a Graph Neural Network, exploiting the table
structure for the message passing algorithm in use. We evaluate our model on a
subset of the Tab2Know dataset. Since it contains few examples manually
annotated, we propose data augmentation techniques directly on the table graph
structures. We achieve promising preliminary results, proposing a data
augmentation method suitable for graph-based table representation.",S+SSPR 2022,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11210v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11210v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11210v1
89,http://arxiv.org/abs/2208.11209v1,2022-08-23 21:53:19+00:00,2022-08-23 21:53:19+00:00,Weighing Exo-Atmospheres: A novel mid-resolution spectral mode for SCALES,"[arxiv.Result.Author('Deno Stelter'), arxiv.Result.Author('Andrew J. Skemer'), arxiv.Result.Author('Renate Kupke'), arxiv.Result.Author('Cyril Bourgenot'), arxiv.Result.Author('Raquel A. Martinez'), arxiv.Result.Author('Stephanie E. Sallum')]","SCALES (Slicer Combined with an Array of Lenslets for Exoplanet Spectroscopy)
is a 2 to 5 micron high-contrast lenslet-based Integral Field Spectrograph
(IFS) designed to characterize exoplanets and their atmospheres. Like other
lenslet-based IFSs, SCALES produces a short micro-spectrum of each lenslet's
micro-pupil. We have developed an image slicer that sits behind the lenslet
array and dissects and rearranges a subset of micro-pupils into a pseudo-slit.
The combination lenslet array and slicer (or slenslit) allows SCALES to produce
much longer spectra, thereby increasing the spectra resolution by over an order
of magnitude and allowing for comparisons to atmospheric modeling at
unprecedented resolution. This proceeding describes the design and performance
of the slenslit.","14 pages, 12 figures, 5 tables. Published in SPIE Astronomical
  Telescopes and Instrumentation 2022 Proceedings, Volume 12184 Paper 154",,,astro-ph.IM,['astro-ph.IM'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11209v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11209v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11209v1
90,http://arxiv.org/abs/2208.11203v1,2022-08-23 21:36:01+00:00,2022-08-23 21:36:01+00:00,Graph Neural Networks and Representation Embedding for Table Extraction in PDF Documents,"[arxiv.Result.Author('Andrea Gemelli'), arxiv.Result.Author('Emanuele Vivoli'), arxiv.Result.Author('Simone Marinai')]","Tables are widely used in several types of documents since they can bring
important information in a structured way. In scientific papers, tables can sum
up novel discoveries and summarize experimental results, making the research
comparable and easily understandable by scholars. Several methods perform table
analysis working on document images, losing useful information during the
conversion from the PDF files since OCR tools can be prone to recognition
errors, in particular for text inside tables. The main contribution of this
work is to tackle the problem of table extraction, exploiting Graph Neural
Networks. Node features are enriched with suitably designed representation
embeddings. These representations help to better distinguish not only tables
from the other parts of the paper, but also table cells from table headers. We
experimentally evaluated the proposed approach on a new dataset obtained by
merging the information provided in the PubLayNet and PubTables-1M datasets.",ICPR 2022,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11203v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11203v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11203v1
91,http://arxiv.org/abs/2208.11197v1,2022-08-23 21:20:38+00:00,2022-08-23 21:20:38+00:00,GAN Inversion for Consistent Video Interpolation and Manipulation,"[arxiv.Result.Author('Weihao Xia'), arxiv.Result.Author('Yujiu Yang'), arxiv.Result.Author('Jing-Hao Xue')]","In this paper, we propose to model the video dynamics by learning the
trajectory of independently inverted latent codes from GANs. The entire
sequence is seen as discrete-time observations of a continuous trajectory of
the initial latent code, by considering each latent code as a moving particle
and the latent space as a high-dimensional dynamic system. The latent codes
representing different frames are therefore reformulated as state transitions
of the initial frame, which can be modeled by neural ordinary differential
equations. The learned continuous trajectory allows us to perform infinite
frame interpolation and consistent video manipulation. The latter task is
reintroduced for video editing with the advantage of requiring the core
operations to be applied to the first frame only while maintaining temporal
consistency across all frames. Extensive experiments demonstrate that our
method achieves state-of-the-art performance but with much less computation.",,,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11197v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11197v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11197v1
92,http://arxiv.org/abs/2208.11191v1,2022-08-23 20:53:01+00:00,2022-08-23 20:53:01+00:00,Towards cumulative race time regression in sports: I3D ConvNet transfer learning in ultra-distance running events,"[arxiv.Result.Author('David Freire-Obregón'), arxiv.Result.Author('Javier Lorenzo-Navarro'), arxiv.Result.Author('Oliverio J. Santana'), arxiv.Result.Author('Daniel Hernández-Sosa'), arxiv.Result.Author('Modesto Castrillón-Santana')]","Predicting an athlete's performance based on short footage is highly
challenging. Performance prediction requires high domain knowledge and enough
evidence to infer an appropriate quality assessment. Sports pundits can often
infer this kind of information in real-time. In this paper, we propose
regressing an ultra-distance runner cumulative race time (CRT), i.e., the time
the runner has been in action since the race start, by using only a few seconds
of footage as input. We modified the I3D ConvNet backbone slightly and trained
a newly added regressor for that purpose. We use appropriate pre-processing of
the visual input to enable transfer learning from a specific runner. We show
that the resulting neural network can provide a remarkable performance for
short input footage: 18 minutes and a half mean absolute error in estimating
the CRT for runners who have been in action from 8 to 20 hours. Our methodology
has several favorable properties: it does not require a human expert to provide
any insight, it can be used at any moment during the race by just observing a
runner, and it can inform the race staff about a runner at any given time.","Accepted at 26th International Conference on Pattern Recognition
  (ICPR 2022)",,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11191v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11191v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11191v1
93,http://arxiv.org/abs/2208.11187v1,2022-08-23 20:44:09+00:00,2022-08-23 20:44:09+00:00,Achieving Fairness in Dermatological Disease Diagnosis through Automatic Weight Adjusting Federated Learning and Personalization,"[arxiv.Result.Author('Gelei Xu'), arxiv.Result.Author('Yawen Wu'), arxiv.Result.Author('Jingtong Hu'), arxiv.Result.Author('Yiyu Shi')]","Dermatological diseases pose a major threat to the global health, affecting
almost one-third of the world's population. Various studies have demonstrated
that early diagnosis and intervention are often critical to prognosis and
outcome. To this end, the past decade has witnessed the rapid evolvement of
deep learning based smartphone apps, which allow users to conveniently and
timely identify issues that have emerged around their skins. In order to
collect sufficient data needed by deep learning and at the same time protect
patient privacy, federated learning is often used, where individual clients
aggregate a global model while keeping datasets local. However, existing
federated learning frameworks are mostly designed to optimize the overall
performance, while common dermatological datasets are heavily imbalanced. When
applying federated learning to such datasets, significant disparities in
diagnosis accuracy may occur. To address such a fairness issue, this paper
proposes a fairness-aware federated learning framework for dermatological
disease diagnosis. The framework is divided into two stages: In the first in-FL
stage, clients with different skin types are trained in a federated learning
process to construct a global model for all skin types. An automatic weight
aggregator is used in this process to assign higher weights to the client with
higher loss, and the intensity of the aggregator is determined by the level of
difference between losses. In the latter post-FL stage, each client fine-tune
its personalized model based on the global model in the in-FL stage. To achieve
better fairness, models from different epochs are selected for each client to
keep the accuracy difference of different skin types within 0.05. Experiments
indicate that our proposed framework effectively improves both fairness and
accuracy compared with the state-of-the-art.","8 pages, 2 figures",,,cs.CV,['cs.CV'],"[arxiv.Result.Link('http://arxiv.org/abs/2208.11187v1', title=None, rel='alternate', content_type=None), arxiv.Result.Link('http://arxiv.org/pdf/2208.11187v1', title='pdf', rel='related', content_type=None)]",http://arxiv.org/pdf/2208.11187v1
